DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
12/3/23,00:00:00,BAL,,Cash balance at the start of business day 03.12 CST,,,,"25,313.04"
12/4/23,00:00:00,BAL,,Cash balance at the start of business day 04.12 CST,,,,"25,313.04"
12/4/23,12:41:14,TRD,1000066575844,SOLD -1 VERTICAL AMZN 100 (Weeklys) 8 DEC 23 144/143 PUT @.36 CBOE,-0.02,-1.30,36.00,"25,347.72"
12/5/23,00:00:00,BAL,,Cash balance at the start of business day 05.12 CST,,,,"25,347.72"
12/5/23,08:30:30,TRD,1000066575849,BOT +1 AMZN 100 (Weeklys) 8 DEC 23 144 PUT @1.75,-0.01,-0.65,-175.00,"25,172.06"
12/5/23,08:30:30,TRD,1000066575849,SOLD -1 AMZN 100 (Weeklys) 8 DEC 23 143 PUT @1.27,-0.01,-0.65,127.00,"25,298.40"
12/6/23,00:00:00,BAL,,Cash balance at the start of business day 06.12 CST,,,,"25,298.40"
12/7/23,00:00:00,BAL,,Cash balance at the start of business day 07.12 CST,,,,"25,298.40"
12/8/23,00:00:00,BAL,,Cash balance at the start of business day 08.12 CST,,,,"25,298.40"
12/9/23,00:00:00,BAL,,Cash balance at the start of business day 09.12 CST,,,,"25,298.40"
12/10/23,00:00:00,BAL,,Cash balance at the start of business day 10.12 CST,,,,"25,298.40"
12/11/23,00:00:00,BAL,,Cash balance at the start of business day 11.12 CST,,,,"25,298.40"
12/12/23,00:00:00,BAL,,Cash balance at the start of business day 12.12 CST,,,,"25,298.40"
12/13/23,00:00:00,BAL,,Cash balance at the start of business day 13.12 CST,,,,"25,298.40"
12/14/23,00:00:00,BAL,,Cash balance at the start of business day 14.12 CST,,,,"25,298.40"
12/13/23,03:58:41,CRC,79773194085,"Tfr ALLY BANK, NOT AVAILABLE 20000.0 US$",,,"20,000.00","45,298.40"
12/14/23,11:47:04,TRD,1000086612317,SOLD -1 COIN 100 15 DEC 23 150 PUT @1.34 MIAX,-0.01,-0.65,134.00,"45,431.74"
12/15/23,00:00:00,BAL,,Cash balance at the start of business day 15.12 CST,,,,"45,431.74"
12/15/23,09:12:15,TRD,1000088222828,BOT +1 COIN 100 15 DEC 23 150 PUT @2.38 CBOE,-0.01,-0.65,-238.00,"45,193.08"
12/15/23,09:57:45,TRD,1000088223429,SOLD -1 VERTICAL COIN 100 15 DEC 23 149/148 PUT @.42 CBOE,-0.02,-1.30,42.00,"45,233.76"
12/15/23,10:08:23,TRD,1000088223434,SOLD -1 COIN 100 15 DEC 23 148 PUT @1.00,-0.01,-0.65,100.00,"45,333.10"
12/15/23,10:08:23,TRD,1000088223434,BOT +1 COIN 100 15 DEC 23 149 PUT @1.60,-0.01,-0.65,-160.00,"45,172.44"
12/15/23,10:29:16,TRD,1000088223723,SOLD -1 VERTICAL COIN 100 15 DEC 23 149/148 PUT @.33 CBOE,-0.02,-1.30,33.00,"45,204.12"
12/15/23,14:46:33,TRD,1000089353569,BOT +1 VERTICAL COIN 100 15 DEC 23 149/148 PUT @.89 CBOE,-0.02,-1.30,-89.00,"45,113.80"
12/16/23,00:00:00,BAL,,Cash balance at the start of business day 16.12 CST,,,,"45,113.80"
12/17/23,00:00:00,BAL,,Cash balance at the start of business day 17.12 CST,,,,"45,113.80"
12/18/23,00:00:00,BAL,,Cash balance at the start of business day 18.12 CST,,,,"45,113.80"
12/16/23,03:26:25,DOI,79810747039,BANK INT 111623-121523 TD BANK USA NA 6.68 US$,,,6.68,"45,120.48"
12/18/23,12:56:43,TRD,1000092222835,SOLD -1 AAPL 100 (Weeklys) 22 DEC 23 192.5 PUT @.35 CBOE,-0.01,-0.65,35.00,"45,154.82"
12/19/23,00:00:00,BAL,,Cash balance at the start of business day 19.12 CST,,,,"45,154.82"
12/20/23,00:00:00,BAL,,Cash balance at the start of business day 20.12 CST,,,,"45,154.82"
12/21/23,00:00:00,BAL,,Cash balance at the start of business day 21.12 CST,,,,"45,154.82"
12/22/23,00:00:00,BAL,,Cash balance at the start of business day 22.12 CST,,,,"45,154.82"
12/22/23,09:28:34,TRD,1000101361375,BOT +1 AAPL 100 (Weeklys) 22 DEC 23 192.5 PUT @.05 CBOE,-0.01,,-5.00,"45,149.81"
12/22/23,12:16:31,TRD,1000103338744,SOLD -1 VERTICAL COIN 100 (Weeklys) 22 DEC 23 177.5/175 PUT @.79 ISE,-0.02,-1.30,79.00,"45,227.49"
12/22/23,14:50:22,TRD,1000103339517,BOT +1 VERTICAL COIN 100 (Weeklys) 22 DEC 23 177.5/175 PUT @1.98 CBOE,-0.02,-1.30,-198.00,"45,028.17"
12/22/23,14:57:04,TRD,1000103339557,SOLD -1 VERTICAL AAPL 100 (Quarterlys) 29 DEC 23 192.5/190 PUT @.63 CBOE,-0.02,-1.30,63.00,"45,089.85"
12/23/23,00:00:00,BAL,,Cash balance at the start of business day 23.12 CST,,,,"45,089.85"
12/24/23,00:00:00,BAL,,Cash balance at the start of business day 24.12 CST,,,,"45,089.85"
12/25/23,00:00:00,BAL,,Cash balance at the start of business day 25.12 CST,,,,"45,089.85"
12/26/23,00:00:00,BAL,,Cash balance at the start of business day 26.12 CST,,,,"45,089.85"
12/26/23,12:12:32,TRD,1000105836445,SOLD -1 ORCL 100 (Quarterlys) 29 DEC 23 103 PUT @.12 CBOE,-0.01,-0.65,12.00,"45,101.19"
12/27/23,00:00:00,BAL,,Cash balance at the start of business day 27.12 CST,,,,"45,101.19"
12/28/23,00:00:00,BAL,,Cash balance at the start of business day 28.12 CST,,,,"45,101.19"
12/29/23,00:00:00,BAL,,Cash balance at the start of business day 29.12 CST,,,,"45,101.19"
12/29/23,08:30:02,TRD,1000105836446,BOT +1 ORCL 100 (Quarterlys) 29 DEC 23 103 PUT @.02,-0.01,,-2.00,"45,099.18"
12/29/23,11:55:55,TRD,1000111906158,SOLD -1 AAPL 100 (Quarterlys) 29 DEC 23 190 PUT @.02,-0.01,-0.65,2.00,"45,100.52"
12/29/23,11:55:55,TRD,1000111906158,BOT +1 AAPL 100 (Quarterlys) 29 DEC 23 192.5 PUT @.65,-0.01,-0.65,-65.00,"45,034.86"
12/30/23,00:00:00,BAL,,Cash balance at the start of business day 30.12 CST,,,,"45,034.86"
12/31/23,00:00:00,BAL,,Cash balance at the start of business day 31.12 CST,,,,"38,654.97"
