DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
4/5/24,11:58:25,TRD,1000378973038,SOLD -1 W 100 (Weeklys) 12 APR 24 57 PUT @.27 CBOE,-0.01,-0.65,27.00,"42,357.06"
4/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.04 CST,,,,"42,357.06"
4/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.04 CST,,,,"42,357.06"
4/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.04 CST,,,,"42,357.06"
4/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.04 CST,,,,"42,357.06"
4/9/24,08:30:10,TRD,1000377863215,BOT +1 MRNA 100 (Weeklys) 12 APR 24 96 PUT @.05 CBOE,-0.01,,-5.00,"42,352.05"
4/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.04 CST,,,,"42,352.05"
4/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.04 CST,,,,"42,352.05"
4/11/24,08:37:23,TRD,1000371822506,BOT +1 ALB 100 (Weeklys) 12 APR 24 117 PUT @.04 PHLX,-0.01,,-4.00,"42,348.04"
4/11/24,11:12:44,TRD,1000393309950,SOLD -1 ALB 100 19 APR 24 117 PUT @.48 CBOE,-0.01,-0.65,48.00,"42,395.38"
4/11/24,11:14:09,TRD,1000393309981,SOLD -1 ALB 100 19 APR 24 118 PUT @.60 CBOE,-0.01,-0.65,60.00,"42,454.72"
4/11/24,11:52:55,TRD,1000378973039,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03 PHLX,-0.01,,-3.00,"42,451.71"
4/11/24,11:52:55,TRD,1000378973017,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03,-0.01,,-3.00,"42,448.70"
4/11/24,11:52:55,TRD,1000378973025,BOT +2 W 100 (Weeklys) 12 APR 24 57 PUT @.03 CBOE,-0.02,,-6.00,"42,442.68"
4/11/24,12:01:33,TRD,1000394386276,SOLD -2 W 100 19 APR 24 55 PUT @.19 CBOE,-0.03,-1.30,38.00,"42,479.35"
4/11/24,12:02:13,TRD,1000394386286,SOLD -2 W 100 19 APR 24 56 PUT @.27 CBOE,-0.03,-1.30,54.00,"42,532.02"
4/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.04 CST,,,,"42,532.02"
4/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.04 CST,,,,"42,532.02"
4/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.04 CST,,,,"42,532.02"
4/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.04 CST,,,,"42,532.02"
4/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.04 CST,,,,"42,532.02"
4/16/24,02:31:02,DOI,80755895986,BANK INT 031624-041524 TD BANK USA NA 15.48 US$,,,15.48,"42,547.50"
4/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.04 CST,,,,"42,547.50"
4/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.04 CST,,,,"42,547.50"
4/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.04 CST,,,,"42,547.50"
4/19/24,11:46:49,TRD,1000417563452,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 116/117 PUT @1.03 ISE,-0.02,-1.30,103.00,"42,649.18"
4/19/24,11:47:46,TRD,1000417563464,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 117/118 PUT @.72 ISE,-0.02,-1.30,72.00,"42,719.86"
4/19/24,11:50:54,TRD,1000417563484,SOLD -2 DIAGONAL W 100 (Weeklys) 26 APR 24/19 APR 24 54/55 PUT @.69 CBOE,-0.05,-2.60,138.00,"42,855.21"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.02,-1.30,67.00,"42,920.89"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.04,-1.30,67.00,"42,986.55"
4/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.04 CST,,,,"42,986.55"
4/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.04 CST,,,,"42,986.55"
4/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.04 CST,,,,"42,986.55"
4/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.04 CST,,,,"42,986.55"
4/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.04 CST,,,,"42,986.55"
4/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.04 CST,,,,"42,986.55"
4/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.04 CST,,,,"42,986.55"
4/26/24,11:58:18,TRD,1000433875140,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 115/116 PUT @4.39 CBOE,-0.02,-1.30,439.00,"43,424.23"
4/26/24,11:59:08,TRD,1000433875146,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 116/117 PUT @4.55 CBOE,-0.02,-1.30,455.00,"43,877.91"
4/26/24,12:03:37,TRD,1000433875152,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 53/54 PUT @2.40 CBOE,-0.06,-2.60,480.00,"44,355.25"
4/26/24,12:11:00,TRD,1000433875166,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 54/56 PUT @1.15 CBOE,-0.06,-2.60,230.00,"44,582.59"
4/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.04 CST,,,,"42,920.22"
